Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;SABARA;AUTO POSTO TREVINHO LTDA; 17.960.090/0001-65;AVENIDA JOSE CANDIDO DA SILVEIRA;3252;;ANA LUCIA;34710-138;GASOLINA;01/01/2025;6,17;;R$ / litro;VIBRA
SE;MG;SABARA;AUTO POSTO TREVINHO LTDA; 17.960.090/0001-65;AVENIDA JOSE CANDIDO DA SILVEIRA;3252;;ANA LUCIA;34710-138;GASOLINA ADITIVADA;01/01/2025;6,37;;R$ / litro;VIBRA
SE;MG;SABARA;AUTO POSTO TREVINHO LTDA; 17.960.090/0001-65;AVENIDA JOSE CANDIDO DA SILVEIRA;3252;;ANA LUCIA;34710-138;ETANOL;01/01/2025;4,39;;R$ / litro;VIBRA
SE;SP;JACAREI;LEAO CENTER AUTO POSTO LTDA; 18.019.333/0001-28;RODOVIA GENERAL EURYALE DE JESUS ZERBINE;2880;KM 89;SAO SILVESTRE;12340-970;GASOLINA;01/01/2025;5,77;;R$ / litro;BRANCA
SE;SP;JACAREI;LEAO CENTER AUTO POSTO LTDA; 18.019.333/0001-28;RODOVIA GENERAL EURYALE DE JESUS ZERBINE;2880;KM 89;SAO SILVESTRE;12340-970;GASOLINA ADITIVADA;01/01/2025;5,89;;R$ / litro;BRANCA
SE;SP;JACAREI;LEAO CENTER AUTO POSTO LTDA; 18.019.333/0001-28;RODOVIA GENERAL EURYALE DE JESUS ZERBINE;2880;KM 89;SAO SILVESTRE;12340-970;DIESEL;01/01/2025;5,77;;R$ / litro;BRANCA
SE;SP;JACAREI;LEAO CENTER AUTO POSTO LTDA; 18.019.333/0001-28;RODOVIA GENERAL EURYALE DE JESUS ZERBINE;2880;KM 89;SAO SILVESTRE;12340-970;ETANOL;01/01/2025;3,87;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING TREVO LTDA; 03.166.277/0001-87;RUA ANTONIO AFONSO;23;;CENTRO;12327-270;GASOLINA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING TREVO LTDA; 03.166.277/0001-87;RUA ANTONIO AFONSO;23;;CENTRO;12327-270;GASOLINA ADITIVADA;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING TREVO LTDA; 03.166.277/0001-87;RUA ANTONIO AFONSO;23;;CENTRO;12327-270;ETANOL;01/01/2025;3,99;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO ITAIM DE TAUBATE II LTDA.; 19.343.992/0001-88;AVENIDA OSWALDO ARANHA;700;;TERRA NOVA;12081-800;GASOLINA ADITIVADA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO ITAIM DE TAUBATE II LTDA.; 19.343.992/0001-88;AVENIDA OSWALDO ARANHA;700;;TERRA NOVA;12081-800;DIESEL S10;01/01/2025;6,19;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO ITAIM DE TAUBATE II LTDA.; 19.343.992/0001-88;AVENIDA OSWALDO ARANHA;700;;TERRA NOVA;12081-800;ETANOL;01/01/2025;3,79;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO ITAIM DE TAUBATE II LTDA.; 19.343.992/0001-88;AVENIDA OSWALDO ARANHA;700;;TERRA NOVA;12081-800;GASOLINA;01/01/2025;5,59;;R$ / litro;VIBRA
SE;MG;NOVA LIMA;POSTO CHEFAO LTDA; 19.751.553/0001-04;AVENIDA TORONTO;470;;JARDIM CANADA;34000-973;GASOLINA;01/01/2025;6,49;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;POSTO CHEFAO LTDA; 19.751.553/0001-04;AVENIDA TORONTO;470;;JARDIM CANADA;34000-973;GASOLINA ADITIVADA;01/01/2025;6,89;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;POSTO CHEFAO LTDA; 19.751.553/0001-04;AVENIDA TORONTO;470;;JARDIM CANADA;34000-973;DIESEL;01/01/2025;5,88;;R$ / litro;RAIZEN
SE;MG;NOVA LIMA;POSTO CHEFAO LTDA; 19.751.553/0001-04;AVENIDA TORONTO;470;;JARDIM CANADA;34000-973;ETANOL;01/01/2025;4,69;;R$ / litro;RAIZEN
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;GASOLINA;01/01/2025;6,64;;R$ / litro;VIBRA
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;GASOLINA ADITIVADA;01/01/2025;6,64;;R$ / litro;VIBRA
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;ETANOL;01/01/2025;5,24;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;VIA SUL POSTO SERVICE LTDA; 02.631.526/0001-03;RUA DA CARIOCA;2077;;PATRIMONIO;38411-046;GASOLINA;01/01/2025;5,87;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;VIA SUL POSTO SERVICE LTDA; 02.631.526/0001-03;RUA DA CARIOCA;2077;;PATRIMONIO;38411-046;GASOLINA ADITIVADA;01/01/2025;6,17;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;VIA SUL POSTO SERVICE LTDA; 02.631.526/0001-03;RUA DA CARIOCA;2077;;PATRIMONIO;38411-046;DIESEL S10;01/01/2025;5,95;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;VIA SUL POSTO SERVICE LTDA; 02.631.526/0001-03;RUA DA CARIOCA;2077;;PATRIMONIO;38411-046;ETANOL;01/01/2025;3,87;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;LIDER CAMPOS COMERCIO DE COMBUSTIVEIS LTDA.; 20.437.137/0001-15;AVENIDA MARIO MANHAES DE ANDRADE;108;": 124;";PARQUE AURORA;28026-110;GASOLINA;01/01/2025;6,49;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;LIDER CAMPOS COMERCIO DE COMBUSTIVEIS LTDA.; 20.437.137/0001-15;AVENIDA MARIO MANHAES DE ANDRADE;108;": 124;";PARQUE AURORA;28026-110;GASOLINA ADITIVADA;01/01/2025;6,62;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;LIDER CAMPOS COMERCIO DE COMBUSTIVEIS LTDA.; 20.437.137/0001-15;AVENIDA MARIO MANHAES DE ANDRADE;108;": 124;";PARQUE AURORA;28026-110;DIESEL;01/01/2025;6,15;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;LIDER CAMPOS COMERCIO DE COMBUSTIVEIS LTDA.; 20.437.137/0001-15;AVENIDA MARIO MANHAES DE ANDRADE;108;": 124;";PARQUE AURORA;28026-110;DIESEL S10;01/01/2025;6,19;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;LIDER CAMPOS COMERCIO DE COMBUSTIVEIS LTDA.; 20.437.137/0001-15;AVENIDA MARIO MANHAES DE ANDRADE;108;": 124;";PARQUE AURORA;28026-110;ETANOL;01/01/2025;4,79;;R$ / litro;VIBRA
SE;SP;TAUBATE;AUTO POSTO PEROLA TAUBATE LTDA; 21.082.653/0001-37;AVENIDA ASSIS CHATEAUBRIAND;328;;BEL RECANTO;12031-230;GASOLINA;01/01/2025;5,79;;R$ / litro;BRANCA
SE;SP;TAUBATE;AUTO POSTO PEROLA TAUBATE LTDA; 21.082.653/0001-37;AVENIDA ASSIS CHATEAUBRIAND;328;;BEL RECANTO;12031-230;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;BRANCA
SE;SP;TAUBATE;AUTO POSTO PEROLA TAUBATE LTDA; 21.082.653/0001-37;AVENIDA ASSIS CHATEAUBRIAND;328;;BEL RECANTO;12031-230;DIESEL S10;01/01/2025;6,09;;R$ / litro;BRANCA
SE;SP;TAUBATE;AUTO POSTO PEROLA TAUBATE LTDA; 21.082.653/0001-37;AVENIDA ASSIS CHATEAUBRIAND;328;;BEL RECANTO;12031-230;ETANOL;01/01/2025;3,89;;R$ / litro;BRANCA
SE;SP;JACAREI;BABY AUTO POSTO LTDA; 24.474.162/0001-20;AVENIDA SANTA CRUZ DOS LAZAROS;253;;SANTA CRUZ DOS LAZAROS;12322-310;GASOLINA ADITIVADA;01/01/2025;6,09;;R$ / litro;VIBRA
SE;SP;JACAREI;BABY AUTO POSTO LTDA; 24.474.162/0001-20;AVENIDA SANTA CRUZ DOS LAZAROS;253;;SANTA CRUZ DOS LAZAROS;12322-310;DIESEL S10;01/01/2025;5,99;;R$ / litro;VIBRA
SE;SP;JACAREI;BABY AUTO POSTO LTDA; 24.474.162/0001-20;AVENIDA SANTA CRUZ DOS LAZAROS;253;;SANTA CRUZ DOS LAZAROS;12322-310;ETANOL;01/01/2025;3,89;;R$ / litro;VIBRA
SE;SP;JACAREI;BABY AUTO POSTO LTDA; 24.474.162/0001-20;AVENIDA SANTA CRUZ DOS LAZAROS;253;;SANTA CRUZ DOS LAZAROS;12322-310;GASOLINA;01/01/2025;5,79;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA; 26.179.832/0001-00;AVENIDA DOUTOR ARTUR BERNARDES;682;ANEXO 686;PARQUE ROSARIO;28015-325;GASOLINA;01/01/2025;6,44;;R$ / litro;IPIRANGA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA; 26.179.832/0001-00;AVENIDA DOUTOR ARTUR BERNARDES;682;ANEXO 686;PARQUE ROSARIO;28015-325;GASOLINA ADITIVADA;01/01/2025;6,45;;R$ / litro;IPIRANGA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA; 26.179.832/0001-00;AVENIDA DOUTOR ARTUR BERNARDES;682;ANEXO 686;PARQUE ROSARIO;28015-325;DIESEL;01/01/2025;5,88;;R$ / litro;IPIRANGA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA; 26.179.832/0001-00;AVENIDA DOUTOR ARTUR BERNARDES;682;ANEXO 686;PARQUE ROSARIO;28015-325;DIESEL S10;01/01/2025;5,98;;R$ / litro;IPIRANGA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO ALPHA W COMERCIO DE COMBUSTIVEIS LTDA; 26.179.832/0001-00;AVENIDA DOUTOR ARTUR BERNARDES;682;ANEXO 686;PARQUE ROSARIO;28015-325;ETANOL;01/01/2025;4,74;;R$ / litro;IPIRANGA
SE;MG;SABARA;COMERCIO DE COMBUSTIVEIS SABARA LTDA; 27.486.672/0001-05;RUA DA PONTE;27;;SIDERURGICA;34515-190;GASOLINA;01/01/2025;6,07;;R$ / litro;BRANCA
SE;MG;SABARA;COMERCIO DE COMBUSTIVEIS SABARA LTDA; 27.486.672/0001-05;RUA DA PONTE;27;;SIDERURGICA;34515-190;DIESEL S10;01/01/2025;5,99;;R$ / litro;BRANCA
SE;MG;SABARA;COMERCIO DE COMBUSTIVEIS SABARA LTDA; 27.486.672/0001-05;RUA DA PONTE;27;;SIDERURGICA;34515-190;ETANOL;01/01/2025;4,29;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GASOLINA;01/01/2025;5,69;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GASOLINA ADITIVADA;01/01/2025;5,85;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;DIESEL S10;01/01/2025;5,79;;R$ / litro;BRANCA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;ETANOL;01/01/2025;3,87;;R$ / litro;BRANCA
SE;SP;TAUBATE;AUTO POSTO AVENIDA ITALIA LTDA; 28.348.028/0001-33;AVENIDA ITALIA;1490;;JARDIM DAS NACOES;12030-212;GASOLINA;01/01/2025;6,09;;R$ / litro;IPIRANGA
SE;SP;TAUBATE;AUTO POSTO AVENIDA ITALIA LTDA; 28.348.028/0001-33;AVENIDA ITALIA;1490;;JARDIM DAS NACOES;12030-212;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;IPIRANGA
SE;SP;TAUBATE;AUTO POSTO AVENIDA ITALIA LTDA; 28.348.028/0001-33;AVENIDA ITALIA;1490;;JARDIM DAS NACOES;12030-212;ETANOL;01/01/2025;4,19;;R$ / litro;IPIRANGA
NE;CE;SOBRAL;MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA; 28.335.497/0001-18;AVENIDA SENADOR JOSE ERMIRIO DE MORAES;872;;PADRE IBIAPINA;62023-120;GASOLINA;01/01/2025;6,38;;R$ / litro;VIBRA
NE;CE;SOBRAL;MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA; 28.335.497/0001-18;AVENIDA SENADOR JOSE ERMIRIO DE MORAES;872;;PADRE IBIAPINA;62023-120;GASOLINA ADITIVADA;01/01/2025;6,68;;R$ / litro;VIBRA
NE;CE;SOBRAL;MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA; 28.335.497/0001-18;AVENIDA SENADOR JOSE ERMIRIO DE MORAES;872;;PADRE IBIAPINA;62023-120;DIESEL S10;01/01/2025;6,39;;R$ / litro;VIBRA
NE;CE;SOBRAL;MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA; 28.335.497/0001-18;AVENIDA SENADOR JOSE ERMIRIO DE MORAES;872;;PADRE IBIAPINA;62023-120;ETANOL;01/01/2025;5,29;;R$ / litro;VIBRA
NE;RN;CAICO;3N COMERCIO DE COMBUSTIVEIS LTDA; 27.189.966/0001-75;AVENIDA DR CARLINDO DE SOUZA DANTAS;377;;CENTRO;59300-000;GASOLINA;01/01/2025;5,79;;R$ / litro;ALE
NE;RN;CAICO;3N COMERCIO DE COMBUSTIVEIS LTDA; 27.189.966/0001-75;AVENIDA DR CARLINDO DE SOUZA DANTAS;377;;CENTRO;59300-000;GASOLINA ADITIVADA;01/01/2025;6,14;;R$ / litro;ALE
NE;RN;CAICO;3N COMERCIO DE COMBUSTIVEIS LTDA; 27.189.966/0001-75;AVENIDA DR CARLINDO DE SOUZA DANTAS;377;;CENTRO;59300-000;DIESEL S10;01/01/2025;6,59;;R$ / litro;ALE
NE;RN;CAICO;F RAMOS ALVES EIRELI; 33.737.014/0001-41;RUA JOAQUIM GREGORIO;662;;PENEDO;59300-000;GASOLINA;01/01/2025;6,19;;R$ / litro;BRANCA
NE;RN;CAICO;F RAMOS ALVES EIRELI; 33.737.014/0001-41;RUA JOAQUIM GREGORIO;662;;PENEDO;59300-000;GASOLINA ADITIVADA;01/01/2025;6,19;;R$ / litro;BRANCA
NE;RN;CAICO;F RAMOS ALVES EIRELI; 33.737.014/0001-41;RUA JOAQUIM GREGORIO;662;;PENEDO;59300-000;DIESEL S10;01/01/2025;6,89;;R$ / litro;BRANCA
NE;RN;CAICO;F RAMOS ALVES EIRELI; 33.737.014/0001-41;RUA JOAQUIM GREGORIO;662;;PENEDO;59300-000;ETANOL;01/01/2025;5,19;;R$ / litro;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0013-41;RODOVIA GOVERNADOR CARVALHO PINTO;S/N;KM 94;TORRAO DE OURO II;12229-849;GASOLINA;01/01/2025;6,99;;R$ / litro;VIBRA
SE;SP;SAO JOSE DOS CAMPOS;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0013-41;RODOVIA GOVERNADOR CARVALHO PINTO;S/N;KM 94;TORRAO DE OURO II;12229-849;GASOLINA ADITIVADA;01/01/2025;6,99;;R$ / litro;VIBRA
SE;SP;SAO JOSE DOS CAMPOS;CENTRO DE SERVICOS FRANGO ASSADO -NORTE LTDA; 02.896.671/0013-41;RODOVIA GOVERNADOR CARVALHO PINTO;S/N;KM 94;TORRAO DE OURO II;12229-849;ETANOL;01/01/2025;4,99;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;VICMAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.; 20.641.704/0001-50;AVENIDA ALBERTO TORRES;512;CONJ  512/520             ANEXO ESQUINA COM A BR 101;PARQUE LEOPOLDINA;28051-287;GASOLINA;01/01/2025;6,44;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;VICMAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.; 20.641.704/0001-50;AVENIDA ALBERTO TORRES;512;CONJ  512/520             ANEXO ESQUINA COM A BR 101;PARQUE LEOPOLDINA;28051-287;GASOLINA ADITIVADA;01/01/2025;6,46;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;VICMAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.; 20.641.704/0001-50;AVENIDA ALBERTO TORRES;512;CONJ  512/520             ANEXO ESQUINA COM A BR 101;PARQUE LEOPOLDINA;28051-287;DIESEL S10;01/01/2025;5,8;;R$ / litro;BRANCA
SE;RJ;CAMPOS DOS GOYTACAZES;VICMAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.; 20.641.704/0001-50;AVENIDA ALBERTO TORRES;512;CONJ  512/520             ANEXO ESQUINA COM A BR 101;PARQUE LEOPOLDINA;28051-287;ETANOL;01/01/2025;4,74;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA; 07.857.349/0002-74;AVENIDA ALDO BORGES LEAO;1950;CXPST SEM INSC MUNIC;MORADA NOVA;38421-051;GASOLINA;01/01/2025;5,86;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA; 07.857.349/0002-74;AVENIDA ALDO BORGES LEAO;1950;CXPST SEM INSC MUNIC;MORADA NOVA;38421-051;GASOLINA ADITIVADA;01/01/2025;5,99;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA; 07.857.349/0002-74;AVENIDA ALDO BORGES LEAO;1950;CXPST SEM INSC MUNIC;MORADA NOVA;38421-051;DIESEL;01/01/2025;5,85;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA; 07.857.349/0002-74;AVENIDA ALDO BORGES LEAO;1950;CXPST SEM INSC MUNIC;MORADA NOVA;38421-051;DIESEL S10;01/01/2025;5,95;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;OLIVEIRA CARNEIRO COMERCIO DE COMBUSTIVEIS LTDA; 07.857.349/0002-74;AVENIDA ALDO BORGES LEAO;1950;CXPST SEM INSC MUNIC;MORADA NOVA;38421-051;ETANOL;01/01/2025;3,87;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO TIMBOZAO DE CAMPOS LTDA; 27.469.670/0001-08;AVENIDA ALBERTO TORRES;214;;PARQUE LEOPOLDINA;28053-587;GASOLINA;01/01/2025;6,49;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO TIMBOZAO DE CAMPOS LTDA; 27.469.670/0001-08;AVENIDA ALBERTO TORRES;214;;PARQUE LEOPOLDINA;28053-587;GASOLINA ADITIVADA;01/01/2025;6,59;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO TIMBOZAO DE CAMPOS LTDA; 27.469.670/0001-08;AVENIDA ALBERTO TORRES;214;;PARQUE LEOPOLDINA;28053-587;DIESEL;01/01/2025;6,09;;R$ / litro;VIBRA
S;PR;APUCARANA;CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA; 40.631.819/0001-71;AVENIDA MINAS GERAIS;508;;JARDIM APUCARANA;86804-000;GASOLINA;01/01/2025;6,27;;R$ / litro;RAIZEN
S;PR;APUCARANA;CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA; 40.631.819/0001-71;AVENIDA MINAS GERAIS;508;;JARDIM APUCARANA;86804-000;GASOLINA ADITIVADA;01/01/2025;6,44;;R$ / litro;RAIZEN
S;PR;APUCARANA;CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA; 40.631.819/0001-71;AVENIDA MINAS GERAIS;508;;JARDIM APUCARANA;86804-000;DIESEL;01/01/2025;6,29;;R$ / litro;RAIZEN
S;PR;APUCARANA;CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA; 40.631.819/0001-71;AVENIDA MINAS GERAIS;508;;JARDIM APUCARANA;86804-000;DIESEL S10;01/01/2025;6,39;;R$ / litro;RAIZEN
S;PR;APUCARANA;CATUAI BRASIL - COMERCIO DE COMBUSTIVEIS LTDA; 40.631.819/0001-71;AVENIDA MINAS GERAIS;508;;JARDIM APUCARANA;86804-000;ETANOL;01/01/2025;4,27;;R$ / litro;RAIZEN
SE;SP;JACAREI;AUTO POSTO BRANCO DE CASTELO LTDA; 68.912.864/0003-85;AVENIDA SIQUEIRA CAMPOS;641;;CENTRO;12308-190;GNV;01/01/2025;4,99;;R$ / m³;VIBRA
SE;SP;JACAREI;AUTO POSTO BRANCO DE CASTELO LTDA; 68.912.864/0003-85;AVENIDA SIQUEIRA CAMPOS;641;;CENTRO;12308-190;GASOLINA;01/01/2025;5,57;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO BRANCO DE CASTELO LTDA; 68.912.864/0003-85;AVENIDA SIQUEIRA CAMPOS;641;;CENTRO;12308-190;GASOLINA ADITIVADA;01/01/2025;5,77;;R$ / litro;VIBRA
SE;SP;JACAREI;AUTO POSTO BRANCO DE CASTELO LTDA; 68.912.864/0003-85;AVENIDA SIQUEIRA CAMPOS;641;;CENTRO;12308-190;ETANOL;01/01/2025;3,77;;R$ / litro;VIBRA
NE;PB;JOAO PESSOA;NOVA COMERCIO DE COMBUSTIVEIS  LTDA; 07.655.960/0004-81;RUA EMPRESARIO JOAO RODRIGUES ALVES;640;LOJA  101;JARDIM SAO PAULO;58051-000;GNV;01/01/2025;4,99;;R$ / m³;ALE
NE;PB;JOAO PESSOA;NOVA COMERCIO DE COMBUSTIVEIS  LTDA; 07.655.960/0004-81;RUA EMPRESARIO JOAO RODRIGUES ALVES;640;LOJA  101;JARDIM SAO PAULO;58051-000;GASOLINA;01/01/2025;5,83;;R$ / litro;ALE
NE;PB;JOAO PESSOA;NOVA COMERCIO DE COMBUSTIVEIS  LTDA; 07.655.960/0004-81;RUA EMPRESARIO JOAO RODRIGUES ALVES;640;LOJA  101;JARDIM SAO PAULO;58051-000;DIESEL S10;01/01/2025;5,79;;R$ / litro;ALE
NE;PB;JOAO PESSOA;NOVA COMERCIO DE COMBUSTIVEIS  LTDA; 07.655.960/0004-81;RUA EMPRESARIO JOAO RODRIGUES ALVES;640;LOJA  101;JARDIM SAO PAULO;58051-000;ETANOL;01/01/2025;3,93;;R$ / litro;ALE
SE;MG;SABARA;POSTO DE COMBUSTIVEL DAVI LTDA; 45.457.292/0001-24;RUA MARQUES DE SAPUCAI;368;;CENTRO;34505-600;GASOLINA;01/01/2025;6,19;;R$ / litro;TOTALENERGIES
SE;MG;SABARA;POSTO DE COMBUSTIVEL DAVI LTDA; 45.457.292/0001-24;RUA MARQUES DE SAPUCAI;368;;CENTRO;34505-600;DIESEL S10;01/01/2025;6,09;;R$ / litro;TOTALENERGIES
SE;MG;SABARA;POSTO DE COMBUSTIVEL DAVI LTDA; 45.457.292/0001-24;RUA MARQUES DE SAPUCAI;368;;CENTRO;34505-600;ETANOL;01/01/2025;4,49;;R$ / litro;TOTALENERGIES
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;GASOLINA;01/01/2025;6,59;;R$ / litro;VIBRA
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;DIESEL;01/01/2025;6,79;;R$ / litro;VIBRA
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;DIESEL S10;01/01/2025;6,89;;R$ / litro;VIBRA
NE;RN;CAICO;BOA PASSAGEM COMERCIAL DE COMBUTIVEL DOMINGOS LTDA; 45.337.890/0001-60;AVENIDA DR RUI MARIZ;571;;BOA PASSAGEM;59300-000;ETANOL;01/01/2025;4,59;;R$ / litro;VIBRA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;GASOLINA;01/01/2025;6,68;;R$ / litro;VIBRA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;DIESEL;01/01/2025;6,79;;R$ / litro;VIBRA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;DIESEL S10;01/01/2025;6,89;;R$ / litro;VIBRA
NE;RN;CAICO;CENTRO COMERCIAL DE COMBUSTIVEIS DOMINGOS LTDA; 45.338.786/0001-90;AVENIDA CORONEL MARTINIANO;1079;;CENTRO;59300-000;ETANOL;01/01/2025;5,69;;R$ / litro;VIBRA
SE;MG;SABARA;AUTO POSTO DUDA LTDA; 46.891.002/0001-19;RUA DO KAQUENDE;20;;CENTRO;34505-040;GASOLINA;01/01/2025;6,09;;R$ / litro;VIBRA
S;RS;VACARIA;SIM REDE DE POSTOS LTDA; 07.473.735/0207-00;AVENIDA MILITAR;2484;;JARDIM AMERICA;95214-086;GASOLINA;01/01/2025;6,19;;R$ / litro;RAIZEN
S;RS;VACARIA;SIM REDE DE POSTOS LTDA; 07.473.735/0207-00;AVENIDA MILITAR;2484;;JARDIM AMERICA;95214-086;GASOLINA ADITIVADA;01/01/2025;6,59;;R$ / litro;RAIZEN
S;RS;VACARIA;SIM REDE DE POSTOS LTDA; 07.473.735/0207-00;AVENIDA MILITAR;2484;;JARDIM AMERICA;95214-086;DIESEL;01/01/2025;6,09;;R$ / litro;RAIZEN
